x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17
9.305619,7.922612,2.442649,11.664333,1.936354,24.972271,13.515882,15.829735,8.039134,34.958225,11.043491,43.134098,20.889528,6.167338,27.76314,11.744795,23.999142,18.386486,27.450321,29.354897,24.297014,33.872814,17.980282,43.074036,35.214722,1.769237,42.890442,12.14195,40.524719,20.905628,31.693613,27.643469,42.549751,32.023399,32.524029,40.719906
10.247998,10.206223,1.763011,4.537447,9.656849,20.312725,1.975858,27.327974,3.984266,39.809875,12.524367,32.858391,20.889441,8.484785,25.844378,2.281411,27.876694,27.177378,17.49852,16.076334,25.586557,38.578743,16.669998,33.451504,41.463028,6.043087,31.174463,13.184962,40.821884,18.610723,34.033581,26.925037,34.381115,39.232864,40.225086,33.009525
5.811635,4.783577,12.487965,13.936147,3.903447,28.27133,11.398901,16.054968,12.227079,34.913815,1.915896,41.096157,22.182865,10.427992,28.355879,2.054478,24.300148,20.706028,16.896635,26.406866,20.021141,39.171135,25.256065,32.072075,33.630104,8.952279,39.362694,2.393479,34.25135,21.915842,42.759945,17.877806,32.329262,38.172871,43.433014,40.52597
7.09567,8.459688,13.587143,11.776792,5.021978,19.942192,12.406439,27.065956,9.834966,40.052029,2.263971,32.400143,21.221653,12.40289,28.355879,2.054478,16.458935,18.028833,27.876694,27.177378,22.574633,42.487392,16.669998,33.451504,33.462116,5.267863,42.890442,12.14195,41.451172,24.82221,31.097441,17.434475,40.219547,41.998932,30.717192,32.239498
11.370604,6.576031,1.874469,9.37048,7.267858,20.54586,13.801069,28.796885,9.834966,40.052029,2.263971,32.400143,18.948324,7.161753,28.800842,9.559237,18.625465,18.18454,26.097485,28.093691,22.978193,35.709885,17.980282,43.074036,43.211639,5.784032,31.174463,13.184962,34.992916,18.20381,42.898857,26.397556,32.174316,35.892437,41.948528,41.370834
11.26136,8.513605,1.763011,4.537447,12.406439,27.065956,1.804129,18.200689,5.762396,34.514938,1.890294,43.344074,18.637903,9.182534,28.961069,13.571439,24.285004,27.722836,16.458935,18.028833,25.586557,38.578743,16.669998,33.451504,43.480679,13.864746,33.125011,1.936753,42.759945,17.877806,31.693613,27.643469,43.347832,33.541157,31.487625,42.916485
7.967248,3.890073,1.420171,13.389537,12.472424,17.901766,1.975858,27.327974,3.984266,39.809875,12.524367,32.858391,17.830751,11.289069,25.844378,2.281411,19.701567,20.08868,27.876694,27.177378,17.882374,39.281002,28.645863,33.050423,35.899414,4.829357,42.890442,12.14195,36.109356,22.782688,42.759945,17.877806,42.549751,32.023399,31.487625,42.916485
1.874469,9.37048,13.504231,3.704809,7.799092,25.548443,12.472424,17.901766,4.000715,41.911098,8.736762,31.389372,19.076576,12.711604,28.355879,2.054478,26.379305,17.622982,18.366882,28.071184,20.297409,43.038662,27.029778,31.45624,40.578377,8.345562,32.115921,3.61192,36.323009,20.224833,39.723995,29.223682,41.134502,43.432957,32.435589,31.324409
11.370604,6.576031,1.420171,13.389537,9.589489,24.238813,1.804129,18.200689,12.227079,34.913815,4.000715,41.911098,27.652706,7.802301,16.885044,13.612403,28.626997,18.032988,18.366882,28.071184,26.986547,42.988808,18.698759,31.997478,32.427361,10.93313,43.509117,1.588451,37.07465,17.643826,31.693613,27.643469,32.329262,38.172871,42.549751,32.023399
11.26136,8.513605,1.420171,13.389537,9.229856,16.234201,13.801069,28.796885,7.875777,41.39159,12.524367,32.858391,21.229685,3.971005,27.76314,11.744795,24.29763,22.999802,16.458935,18.028833,16.575888,35.626492,26.986547,42.988808,37.01273,2.57562,42.890442,12.14195,38.591278,27.490108,41.283569,16.353586,32.174316,35.892437,43.234196,43.125713
1.866107,6.971783,12.487965,13.936147,3.753053,23.646757,12.472424,17.901766,7.875777,41.39159,2.263971,32.400143,22.434755,6.993869,28.961069,13.571439,17.364025,20.214663,27.737341,15.820933,17.882374,39.281002,28.645863,33.050423,37.172581,10.880182,33.125011,1.936753,37.894058,23.881098,42.759945,17.877806,43.371002,35.516014,32.524029,40.719906
3.853044,10.181784,12.259684,2.381684,11.753763,20.107428,3.903447,28.27133,4.389016,36.012264,13.776708,40.759472,23.279827,8.54568,28.355879,2.054478,25.994734,26.131958,18.625465,18.18454,20.297409,43.038662,28.645863,33.050423,34.851971,10.895256,42.682167,3.818233,38.258678,21.646757,31.693613,27.643469,43.371002,35.516014,31.487625,42.916485
11.69842,4.311776,3.454536,13.944286,5.832975,26.81341,12.472424,17.901766,1.915896,41.096157,12.524367,32.858391,22.182865,10.427992,28.355879,2.054478,24.300148,20.706028,16.896635,26.406866,20.64328,35.349964,28.131895,41.156204,34.763386,6.959069,42.890442,12.14195,42.898857,26.397556,33.384209,16.771517,41.840118,34.204872,31.487625,42.916485
3.845291,3.6283,10.303399,14.168298,11.291821,22.449705,1.975858,27.327974,10.098939,35.795761,1.915896,41.096157,19.14921,5.107008,26.67815,13.945593,21.373192,25.679811,28.626997,18.032988,16.575888,35.626492,26.986547,42.988808,38.266785,8.626646,32.115921,3.61192,38.591278,27.490108,33.384209,16.771517,40.965736,30.84317,32.524029,40.719906
3.746871,5.789581,12.487965,13.936147,12.406439,27.065956,1.804129,18.200689,10.098939,35.795761,4.000715,41.911098,18.948324,7.161753,27.76314,11.744795,26.289454,21.731544,18.366882,28.071184,22.153719,33.544842,26.986547,42.988808,30.731443,1.959866,42.108784,10.109876,32.294285,20.893312,42.898857,26.397556,32.329262,38.172871,43.347832,33.541157
12.259684,2.381684,1.420171,13.389537,1.936354,24.972271,11.398901,16.054968,7.875777,41.39159,12.524367,32.858391,20.889441,8.484785,27.315716,3.964556,28.195272,22.809437,17.49852,16.076334,23.633484,37.921043,17.980282,43.074036,35.899414,4.829357,41.900444,14.11985,40.073639,23.120764,31.693613,27.643469,32.174316,35.892437,43.234196,43.125713
7.09567,8.459688,12.259684,2.381684,1.804129,18.200689,12.406439,27.065956,4.389016,36.012264,13.776708,40.759472,20.013927,10.668178,27.315716,3.964556,22.067644,20.092186,27.876694,27.177378,24.798401,42.799507,16.669998,33.451504,35.916256,13.213943,41.556767,2.237995,31.693613,27.643469,42.572121,20.105335,43.371002,35.516014,31.487625,42.916485
3.845291,3.6283,11.390743,12.090415,7.799092,25.548443,13.515882,15.829735,4.389016,36.012264,13.251513,42.918438,21.221653,12.40289,28.355879,2.054478,16.896635,26.406866,28.36359,20.50227,26.492878,33.751286,17.202343,41.285828,33.454731,12.89176,41.556767,2.237995,39.187977,16.941534,34.033581,26.925037,41.840118,34.204872,32.524029,40.719906
3.746871,5.789581,9.191302,12.261806,11.625641,24.933121,1.804129,18.200689,13.251513,42.918438,2.263971,32.400143,17.10499,5.947561,26.67815,13.945593,22.697165,21.942261,27.737341,15.820933,22.153719,33.544842,26.986547,42.988808,37.01273,2.57562,31.174463,13.184962,34.25135,21.915842,42.759945,17.877806,34.674992,41.220528,42.549751,32.023399
7.967248,3.890073,6.969683,12.342322,11.563912,28.978966,2.191257,15.887723,10.098939,35.795761,1.890294,43.344074,16.828724,8.050747,28.961069,13.571439,24.29763,22.999802,17.49852,16.076334,23.633484,37.921043,16.640842,31.621849,37.172581,10.880182,41.556767,2.237995,34.208946,20.024071,40.957016,27.166241,40.965736,30.84317,31.487625,42.916485
7.626481,6.244706,2.442649,11.664333,3.753053,23.646757,12.472424,17.901766,8.099243,37.158741,1.890294,43.344074,16.689123,9.875896,28.355879,2.054478,21.300114,15.966409,27.876694,27.177378,24.798401,42.799507,16.640842,31.621849,41.556767,2.237995,33.454731,12.89176,34.033581,26.925037,42.572121,20.105335,40.219547,41.998932,32.73241,33.488953
5.941352,2.502493,13.587143,11.776792,7.464207,23.159492,14.498352,17.801611,6.25927,42.990524,12.524367,32.858391,17.830751,11.289069,28.355879,2.054478,25.994734,26.131958,16.458935,18.028833,17.202343,41.285828,27.029778,31.45624,34.763386,6.959069,42.890442,12.14195,35.865459,25.183268,41.283569,16.353586,32.329262,38.172871,43.234196,43.125713
5.811635,4.783577,13.587143,11.776792,7.846992,27.753359,2.191257,15.887723,2.456743,36.683811,13.251513,42.918438,26.458117,6.042251,18.282379,1.994142,22.067644,20.092186,20.605438,27.766447,20.205828,33.338856,28.131895,41.156204,38.266785,8.626646,33.125011,1.936753,34.25135,21.915842,43.064682,28.310038,43.371002,35.516014,32.524029,40.719906
7.967248,3.890073,3.454536,13.944286,13.570055,21.502317,3.903447,28.27133,11.043491,43.134098,2.263971,32.400143,27.652706,7.802301,18.282379,1.994142,21.373192,25.679811,26.379305,17.622982,26.492878,33.751286,17.980282,43.074036,39.297832,6.36886,33.454731,12.89176,36.323009,20.224833,43.064682,28.310038,41.840118,34.204872,31.487625,42.916485
9.69471,5.251827,2.442649,11.664333,13.524116,25.479881,2.191257,15.887723,11.043491,43.134098,2.263971,32.400143,20.889528,6.167338,24.425013,14.21629,18.625465,18.18454,28.028372,25.023315,27.553593,37.424252,15.569577,42.611134,35.899414,4.829357,42.890442,12.14195,41.451172,24.82221,32.721233,18.796726,34.674992,41.220528,42.549751,32.023399
5.941352,2.502493,10.303399,14.168298,3.852195,25.931908,13.514722,19.532516,8.099243,37.158741,2.263971,32.400143,20.889441,8.484785,27.315716,3.964556,22.543243,27.219568,16.458935,18.028833,17.202343,41.285828,27.029778,31.45624,35.916256,13.213943,42.682167,3.818233,36.345367,27.437466,41.283569,16.353586,32.524029,40.719906,43.347832,33.541157
13.142661,7.87377,1.709953,2.084945,9.656849,20.312725,1.975858,27.327974,4.000715,41.911098,13.081646,30.778858,22.182865,10.427992,28.355879,2.054478,19.701567,20.08868,26.097485,28.093691,18.562668,34.527744,26.986547,42.988808,40.4748,4.170368,33.454731,12.89176,40.821884,18.610723,31.693613,27.643469,43.500507,37.913048,32.174316,35.892437
10.171933,2.707779,2.442649,11.664333,9.589489,24.238813,1.804129,18.200689,4.785773,32.686493,13.251513,42.918438,17.434912,3.860593,28.961069,13.571439,16.896635,26.406866,28.36359,20.50227,21.341242,37.44611,28.645863,33.050423,38.194939,4.434693,42.890442,12.14195,36.323009,20.224833,42.898857,26.397556,38.383308,41.277809,34.297363,31.498251
9.69471,5.251827,3.454536,13.944286,11.625641,24.933121,1.804129,18.200689,12.10933,37.042957,1.890294,43.344074,17.10499,5.947561,28.961069,13.571439,26.379305,17.622982,16.896635,26.406866,27.553593,37.424252,16.669998,33.451504,37.172581,10.880182,39.362694,2.393479,42.898857,26.397556,32.721233,18.796726,41.968563,36.490814,31.487625,42.916485
13.504231,3.704809,2.442649,11.664333,6.040112,18.148415,13.801069,28.796885,8.689443,43.25248,2.263971,32.400143,18.948324,7.161753,28.355879,2.054478,22.153414,23.776827,27.737341,15.820933,21.341242,37.44611,26.986547,42.988808,41.556767,2.237995,31.174463,13.184962,43.225533,24.468887,33.384209,16.771517,41.840118,34.204872,32.524029,40.719906
13.142661,7.87377,1.709953,2.084945,5.521137,22.180626,12.406439,27.065956,10.030902,33.431572,1.890294,43.344074,18.637903,9.182534,28.355879,2.054478,28.36359,20.50227,16.896635,26.406866,22.172913,39.759037,27.029778,31.45624,42.108784,10.109876,33.125011,1.936753,42.572121,20.105335,32.022137,25.388058,40.225086,33.009525,33.779518,42.933891
10.171933,2.707779,4.67858,12.209487,12.472424,17.901766,1.975858,27.327974,6.079758,38.558216,12.524367,32.858391,20.013927,10.668178,28.355879,2.054478,18.431683,22.163227,27.876694,27.177378,23.361811,31.608715,17.980282,43.074036,39.594509,10.538824,33.125011,1.936753,31.097441,17.434475,42.898857,26.397556,32.524029,40.719906,43.347832,33.541157
5.210079,8.849998,12.259684,2.381684,7.799092,25.548443,1.804129,18.200689,2.263971,32.400143,11.043491,43.134098,28.703804,5.721052,16.885044,13.612403,22.067644,20.092186,16.098017,28.426065,25.500599,36.063778,17.980282,43.074036,39.297832,6.36886,31.174463,13.184962,42.898857,26.397556,32.721233,18.796726,43.500507,37.913048,32.435589,31.324409
1.763011,4.537447,11.390743,12.090415,3.539279,21.47142,13.801069,28.796885,12.10933,37.042957,1.890294,43.344074,27.652706,7.802301,18.282379,1.994142,19.8559,23.999672,26.379305,17.622982,21.341242,37.44611,27.029778,31.45624,42.108784,10.109876,33.125011,1.936753,32.022137,25.388058,42.759945,17.877806,41.968563,36.490814,32.435589,31.324409
1.866107,6.971783,13.587143,11.776792,9.229856,16.234201,1.975858,27.327974,11.987167,39.15345,2.263971,32.400143,28.800842,9.559237,18.282379,1.994142,24.300148,20.706028,20.605438,27.766447,20.931616,41.166924,27.029778,31.45624,37.01273,2.57562,31.174463,13.184962,37.07465,17.643826,34.033581,26.925037,34.297363,31.498251,43.234196,43.125713
5.811635,4.783577,13.587143,11.776792,5.721436,24.533062,12.472424,17.901766,8.736762,31.389372,4.054393,43.709354,17.830751,11.289069,27.315716,3.964556,26.289454,21.731544,16.458935,18.028833,22.153719,33.544842,15.569577,42.611134,40.4748,4.170368,32.427361,10.93313,32.721233,18.796726,41.451172,24.82221,41.840118,34.204872,31.487625,42.916485
2.442649,11.664333,13.504231,3.704809,11.753763,20.107428,3.903447,28.27133,4.159868,37.809208,12.524367,32.858391,26.458117,6.042251,19.076576,12.711604,19.701567,20.08868,28.028372,25.023315,25.500599,36.063778,17.202343,41.285828,40.824184,12.303706,37.01273,2.57562,37.894058,23.881098,31.097441,17.434475,40.225086,33.009525,31.487625,42.916485
3.845291,3.6283,11.390743,12.090415,9.589489,24.238813,1.804129,18.200689,6.079758,38.558216,13.081646,30.778858,25.474852,8.191348,16.065384,2.243372,28.028372,25.023315,16.458935,18.028833,18.764603,37.012894,26.986547,42.988808,38.42873,12.81604,41.556767,2.237995,34.046619,24.263729,43.117123,15.729348,38.75312,31.464928,33.779518,42.933891
12.461454,10.031267,1.709953,2.084945,13.566037,23.538876,1.804129,18.200689,2.263971,32.400143,13.251513,42.918438,19.14921,5.107008,27.76314,11.744795,26.379305,17.622982,16.098017,28.426065,20.021141,39.171135,27.029778,31.45624,42.682167,3.818233,31.174463,13.184962,39.187977,16.941534,32.022137,25.388058,43.500507,37.913048,32.435589,31.324409
5.811635,4.783577,13.587143,11.776792,8.240567,18.31683,1.975858,27.327974,10.035594,37.999626,1.440803,34.962799,18.948324,7.161753,27.315716,3.964556,22.153414,23.776827,16.458935,18.028833,26.052645,40.945286,16.669998,33.451504,42.108784,10.109876,32.115921,3.61192,40.957016,27.166241,31.097441,17.434475,41.968563,36.490814,32.524029,40.719906
2.442649,11.664333,12.259684,2.381684,7.464207,23.159492,11.563912,28.978966,9.834966,40.052029,2.263971,32.400143,20.889441,8.484785,28.355879,2.054478,20.605438,27.766447,26.379305,17.622982,28.645863,33.050423,17.202343,41.285828,39.594509,10.538824,30.731443,1.959866,39.457668,25.360809,33.384209,16.771517,39.9897,35.314121,31.487625,42.916485
3.735597,1.864144,9.191302,12.261806,12.472424,17.901766,1.936354,24.972271,7.369366,33.008312,13.251513,42.918438,17.434912,3.860593,27.76314,11.744795,23.864738,25.340637,17.49852,16.076334,16.575888,35.626492,28.131895,41.156204,39.297832,6.36886,32.427361,10.93313,40.073639,23.120764,31.693613,27.643469,33.779518,42.933891,42.549751,32.023399
6.969683,12.342322,10.171933,2.707779,3.813377,17.81848,13.801069,28.796885,3.984266,39.809875,12.524367,32.858391,17.10499,5.947561,27.76314,11.744795,27.876694,27.177378,16.458935,18.028833,19.080772,41.181896,27.029778,31.45624,42.108784,10.109876,33.125011,1.936753,40.821884,18.610723,34.033581,26.925037,32.524029,40.719906,42.549751,32.023399
7.967248,3.890073,2.442649,11.664333,3.539279,21.47142,12.406439,27.065956,12.524367,32.858391,1.890294,43.344074,16.828724,8.050747,27.76314,11.744795,19.8559,23.999672,26.379305,17.622982,21.13554,31.49114,24.798401,42.799507,43.211639,5.784032,32.427361,10.93313,41.636936,28.980518,32.721233,18.796726,38.75312,31.464928,31.487625,42.916485
3.853044,10.181784,12.259684,2.381684,10.031518,26.809311,2.191257,15.887723,12.524367,32.858391,1.890294,43.344074,18.637903,9.182534,25.844378,2.281411,27.737341,15.820933,18.366882,28.071184,28.645863,33.050423,17.980282,43.074036,41.463028,6.043087,33.454731,12.89176,34.25135,21.915842,42.759945,17.877806,43.500507,37.913048,32.435589,31.324409
9.69471,5.251827,1.420171,13.389537,5.721436,24.533062,12.472424,17.901766,9.834966,40.052029,2.263971,32.400143,17.830751,11.289069,28.355879,2.054478,21.373192,25.679811,26.379305,17.622982,21.13554,31.49114,26.986547,42.988808,40.824184,12.303706,32.115921,3.61192,42.442738,22.538931,31.693613,27.643469,41.968563,36.490814,31.487625,42.916485
6.969683,12.342322,8.170966,1.997645,11.753763,20.107428,1.975858,27.327974,4.785773,32.686493,13.251513,42.918438,26.458117,6.042251,16.689123,9.875896,24.285004,27.722836,16.458935,18.028833,22.978193,35.709885,17.980282,43.074036,32.115921,3.61192,42.890442,12.14195,34.033581,26.925037,42.759945,17.877806,39.9897,35.314121,31.487625,42.916485
7.967248,3.890073,12.487965,13.936147,5.832975,26.81341,13.515882,15.829735,5.762396,34.514938,13.251513,42.918438,27.652706,7.802301,16.885044,13.612403,28.028372,25.023315,18.625465,18.18454,24.089962,40.442314,16.575888,35.626492,42.682167,3.818233,32.427361,10.93313,42.759945,17.877806,31.693613,27.643469,39.9897,35.314121,33.779518,42.933891
10.171933,2.707779,3.454536,13.944286,6.040112,18.148415,12.406439,27.065956,1.915896,41.096157,12.524367,32.858391,27.652706,7.802301,17.434912,3.860593,23.999142,18.386486,16.896635,26.406866,24.798401,42.799507,16.640842,31.621849,42.890442,12.14195,32.115921,3.61192,36.109356,22.782688,42.759945,17.877806,32.524029,40.719906,40.965736,30.84317
11.69842,4.311776,1.420171,13.389537,8.240567,18.31683,1.975858,27.327974,10.030902,33.431572,4.000715,41.911098,27.76314,11.744795,17.10499,5.947561,16.896635,26.406866,26.379305,17.622982,21.13554,31.49114,26.986547,42.988808,34.584412,3.358719,38.42873,12.81604,36.323009,20.224833,43.064682,28.310038,42.066036,38.893009,32.73241,33.488953
9.191302,12.261806,3.735597,1.864144,9.064837,22.119455,2.191257,15.887723,12.227079,34.913815,4.054393,43.709354,24.99098,4.281222,16.885044,13.612403,20.605438,27.766447,26.379305,17.622982,22.978193,35.709885,17.980282,43.074036,39.297832,6.36886,33.125011,1.936753,35.558952,15.864164,43.064682,28.310038,40.246571,37.66045,32.174316,35.892437
3.746871,5.789581,12.487965,13.936147,2.191257,15.887723,11.563912,28.978966,7.875777,41.39159,6.358702,31.1371,24.344593,6.503272,16.885044,13.612403,17.364025,20.214663,27.876694,27.177378,24.089962,40.442314,27.029778,31.45624,32.427361,10.93313,41.556767,2.237995,37.588486,25.859335,31.097441,17.434475,41.968563,36.490814,32.435589,31.324409
12.487965,13.936147,3.735597,1.864144,4.645905,16.012371,13.524116,25.479881,3.440666,34.482891,11.043491,43.134098,19.14921,5.107008,27.76314,11.744795,21.209761,18.027649,16.098017,28.426065,25.256065,32.072075,17.980282,43.074036,31.051529,5.500308,42.108784,10.109876,36.109356,22.782688,42.759945,17.877806,39.9897,35.314121,32.524029,40.719906
11.69842,4.311776,3.454536,13.944286,5.021978,19.942192,13.524116,25.479881,13.776708,40.759472,2.263971,32.400143,18.948324,7.161753,28.355879,2.054478,18.431683,22.163227,27.737341,15.820933,17.980282,43.074036,27.029778,31.45624,36.004818,8.82127,39.362694,2.393479,38.258678,21.646757,34.033581,26.925037,39.9897,35.314121,31.487625,42.916485
3.735597,1.864144,13.587143,11.776792,10.031518,26.809311,3.813377,17.81848,6.079758,38.558216,13.251513,42.918438,18.637903,9.182534,27.315716,3.964556,16.458935,18.028833,27.876694,27.177378,24.798401,42.799507,16.669998,33.451504,41.556767,2.237995,33.454731,12.89176,42.898857,26.397556,31.097441,17.434475,32.524029,40.719906,42.549751,32.023399
3.746871,5.789581,12.487965,13.936147,12.406439,27.065956,1.804129,18.200689,4.054393,43.709354,12.524367,32.858391,27.315716,3.964556,16.885044,13.612403,26.289454,21.731544,16.896635,26.406866,28.07896,35.334248,17.202343,41.285828,33.462116,5.267863,42.890442,12.14195,38.591278,27.490108,31.097441,17.434475,42.066036,38.893009,30.387573,34.537495
13.587143,11.776792,1.709953,2.084945,13.514722,19.532516,3.903447,28.27133,12.10933,37.042957,1.890294,43.344074,28.703804,5.721052,17.830751,11.289069,17.364025,20.214663,26.097485,28.093691,29.021914,39.110401,18.698759,31.997478,38.266785,8.626646,30.731443,1.959866,32.294285,20.893312,42.898857,26.397556,40.246571,37.66045,32.435589,31.324409
9.305619,7.922612,2.442649,11.664333,7.799092,25.548443,1.804129,18.200689,11.987167,39.15345,2.263971,32.400143,28.703804,5.721052,16.065384,2.243372,26.098486,24.00124,16.458935,18.028833,17.980282,43.074036,28.07896,35.334248,42.890442,12.14195,30.731443,1.959866,38.258678,21.646757,31.693613,27.643469,40.246571,37.66045,31.487625,42.916485
3.735597,1.864144,13.587143,11.776792,8.240567,18.31683,1.975858,27.327974,8.736762,31.389372,1.890294,43.344074,16.828724,8.050747,28.355879,2.054478,23.999142,18.386486,18.366882,28.071184,18.562668,34.527744,29.219732,43.018032,34.584412,3.358719,40.824184,12.303706,32.022137,25.388058,42.759945,17.877806,32.435589,31.324409,43.234196,43.125713
12.461454,10.031267,1.709953,2.084945,10.425676,18.189419,3.903447,28.27133,4.159868,37.809208,13.081646,30.778858,16.689123,9.875896,27.315716,3.964556,20.72056,22.016306,28.626997,18.032988,25.500599,36.063778,17.202343,41.285828,34.851971,10.895256,42.682167,3.818233,34.046619,24.263729,42.572121,20.105335,39.9897,35.314121,31.487625,42.916485
2.442649,11.664333,12.259684,2.381684,3.753053,23.646757,12.472424,17.901766,6.079758,38.558216,12.524367,32.858391,24.99098,4.281222,16.689123,9.875896,18.366882,28.071184,26.379305,17.622982,27.232578,39.402386,18.698759,31.997478,32.427361,10.93313,43.509117,1.588451,32.294285,20.893312,43.225533,24.468887,37.851994,33.919636,43.234196,43.125713
3.853044,10.181784,12.259684,2.381684,3.903447,28.27133,10.425676,18.189419,2.263971,32.400143,11.705155,41.191299,26.458117,6.042251,19.076576,12.711604,23.864738,25.340637,17.49852,16.076334,21.341242,37.44611,28.645863,33.050423,32.33876,7.209745,43.509117,1.588451,34.992916,18.20381,43.064682,28.310038,43.433014,40.52597,30.717192,32.239498
5.76017,14.198025,13.504231,3.704809,5.832975,26.81341,13.515882,15.829735,10.035594,37.999626,2.263971,32.400143,25.474852,8.191348,17.10499,5.947561,25.994734,26.131958,16.458935,18.028833,22.574633,42.487392,18.698759,31.997478,36.004818,8.82127,30.731443,1.959866,34.033581,26.925037,41.283569,16.353586,42.066036,38.893009,32.435589,31.324409
1.874469,9.37048,12.461454,10.031267,11.291821,22.449705,1.804129,18.200689,6.358702,31.1371,1.890294,43.344074,26.575932,9.961747,18.282379,1.994142,17.57375,24.249231,28.626997,18.032988,24.297014,33.872814,17.980282,43.074036,35.899414,4.829357,42.890442,12.14195,34.046619,24.263729,42.759945,17.877806,40.246571,37.66045,31.487625,42.916485
8.170966,1.997645,4.67858,12.209487,12.406439,27.065956,2.191257,15.887723,7.369366,33.008312,11.043491,43.134098,22.914984,4.959898,25.534885,12.118211,26.097485,28.093691,19.543102,16.332283,25.586557,38.578743,17.980282,43.074036,33.462116,5.267863,42.890442,12.14195,39.187977,16.941534,31.693613,27.643469,32.435589,31.324409,41.948528,41.370834
6.0125,10.492266,10.171933,2.707779,5.521137,22.180626,12.406439,27.065956,4.159868,37.809208,12.524367,32.858391,22.434755,6.993869,19.076576,12.711604,26.289454,21.731544,16.896635,26.406866,20.021141,39.171135,28.645863,33.050423,33.454731,12.89176,43.509117,1.588451,34.992916,18.20381,38.591278,27.490108,43.234196,43.125713,32.435589,31.324409
6.969683,12.342322,10.171933,2.707779,1.804129,18.200689,12.406439,27.065956,12.524367,32.858391,1.890294,43.344074,23.279827,8.54568,16.885044,13.612403,22.543243,27.219568,27.737341,15.820933,22.574633,42.487392,29.092253,30.747221,38.194939,4.434693,33.454731,12.89176,40.073639,23.120764,31.097441,17.434475,41.948528,41.370834,32.73241,33.488953
9.191302,12.261806,3.735597,1.864144,7.799092,25.548443,11.398901,16.054968,12.524367,32.858391,1.915896,41.096157,17.10499,5.947561,28.961069,13.571439,26.098486,24.00124,17.49852,16.076334,24.297014,33.872814,15.569577,42.611134,34.584412,3.358719,42.890442,12.14195,35.865459,25.183268,42.759945,17.877806,36.52634,31.632645,41.948528,41.370834
10.171933,2.707779,4.67858,12.209487,3.186411,19.542183,13.524116,25.479881,9.834966,40.052029,1.440803,34.962799,16.828724,8.050747,28.355879,2.054478,23.124529,16.309278,18.366882,28.071184,25.586557,38.578743,18.698759,31.997478,34.851971,10.895256,42.682167,3.818233,40.821884,18.610723,31.693613,27.643469,42.066036,38.893009,32.435589,31.324409
7.09567,8.459688,12.259684,2.381684,11.398901,16.054968,3.903447,28.27133,4.785773,32.686493,13.251513,42.918438,25.844378,2.281411,17.830751,11.289069,22.153414,23.776827,27.737341,15.820933,18.764603,37.012894,28.07896,35.334248,39.362694,2.393479,33.454731,12.89176,43.064682,28.310038,32.721233,18.796726,40.246571,37.66045,31.487625,42.916485
13.504231,3.704809,1.420171,13.389537,5.721436,24.533062,12.472424,17.901766,5.762396,34.514938,11.043491,43.134098,27.315716,3.964556,16.689123,9.875896,18.366882,28.071184,28.626997,18.032988,25.586557,38.578743,16.640842,31.621849,32.33876,7.209745,43.509117,1.588451,41.451172,24.82221,33.384209,16.771517,38.183086,36.540802,31.487625,42.916485
10.247998,10.206223,3.735597,1.864144,5.832975,26.81341,12.472424,17.901766,2.091825,38.749554,13.081646,30.778858,26.458117,6.042251,16.885044,13.612403,26.314301,19.496273,16.896635,26.406866,26.986547,42.988808,16.669998,33.451504,37.172581,10.880182,41.556767,2.237995,42.442738,22.538931,32.721233,18.796726,43.234196,43.125713,32.73241,33.488953
10.303399,14.168298,3.735597,1.864144,7.846992,27.753359,12.472424,17.901766,12.524367,32.858391,1.890294,43.344074,27.652706,7.802301,16.885044,13.612403,19.543102,16.332283,27.876694,27.177378,16.669998,33.451504,26.986547,42.988808,37.08308,6.649205,42.890442,12.14195,42.572121,20.105335,31.693613,27.643469,41.948528,41.370834,32.435589,31.324409
7.09567,8.459688,1.709953,2.084945,1.847764,22.708143,12.406439,27.065956,12.227079,34.913815,1.890294,43.344074,28.800842,9.559237,16.065384,2.243372,21.209761,18.027649,18.366882,28.071184,18.764603,37.012894,27.029778,31.45624,40.578377,8.345562,32.115921,3.61192,31.097441,17.434475,40.957016,27.166241,40.335484,39.981667,32.435589,31.324409
1.709953,2.084945,12.487965,13.936147,13.524116,25.479881,2.191257,15.887723,7.92153,39.321175,10.914376,31.189808,24.99098,4.281222,17.830751,11.289069,26.097485,28.093691,18.625465,18.18454,19.080772,41.181896,23.361811,31.608715,35.916256,13.213943,43.509117,1.588451,36.109356,22.782688,41.636936,28.980518,32.73241,33.488953,43.234196,43.125713
10.247998,10.206223,1.763011,4.537447,7.267858,20.54586,11.563912,28.978966,4.785773,32.686493,13.251513,42.918438,24.344593,6.503272,16.885044,13.612403,24.300148,20.706028,16.896635,26.406866,26.986547,42.988808,18.698759,31.997478,38.194939,4.434693,35.916256,13.213943,32.152889,23.076643,42.759945,17.877806,40.246571,37.66045,33.779518,42.933891
11.390743,12.090415,5.941352,2.502493,9.656849,20.312725,3.903447,28.27133,14.050054,38.480762,2.263971,32.400143,25.474852,8.191348,16.885044,13.612403,28.626997,18.032988,16.896635,26.406866,28.645863,33.050423,15.569577,42.611134,42.677177,7.768892,31.174463,13.184962,36.345367,27.437466,43.117123,15.729348,38.183086,36.540802,31.487625,42.916485
